time	V(vg1)	V(vg2)	V(vo2)	I(C4)	I(L2)	I(L6)	I(Lp1)	I(Lp2)	I(Rl1)
Step Information: Load=10  (Step: 1/20)
2.942959781834786e-05	0.000000e+00	0.000000e+00	1.115578e+02	7.401302e-02	5.139534e-01	2.212193e-01	4.003387e-05	4.003189e-05	5.871462e-01
2.960000000000462e-05	0.000000e+00	0.000000e+00	1.115580e+02	6.937464e-02	5.092564e-01	2.166406e-01	4.003387e-05	4.003187e-05	5.871475e-01
2.984758691006173e-05	0.000000e+00	0.000000e+00	1.115584e+02	6.253439e-02	5.023190e-01	2.098991e-01	4.003386e-05	4.003182e-05	5.871493e-01
2.999486696361742e-05	0.000000e+00	0.000000e+00	1.115585e+02	5.843118e-02	4.981532e-01	2.058594e-01	4.003386e-05	4.003179e-05	5.871502e-01
3.000000000000225e-05	0.000000e+00	0.000000e+00	1.115585e+02	4.085363e-02	4.979801e-01	1.708757e-01	4.003191e-05	5.909054e-02	5.871502e-01
3.000999999999698e-05	0.000000e+00	1.600000e+01	1.115585e+02	-1.052781e-02	4.975169e-01	6.857274e-02	4.002619e-05	2.325011e-01	5.871502e-01
3.003000000000033e-05	0.000000e+00	1.600000e+01	1.115585e+02	-4.537517e-02	4.963965e-01	-4.474351e-10	4.002230e-05	3.502630e-01	5.871502e-01
3.047072792219940e-05	0.000000e+00	1.600000e+01	1.115581e+02	-5.807365e-02	4.710016e-01	-4.474175e-10	4.002064e-05	3.952542e-01	5.871477e-01
3.087072792219703e-05	0.000000e+00	1.600000e+01	1.115575e+02	-6.922407e-02	4.487015e-01	-4.474015e-10	4.001913e-05	4.360858e-01	5.871450e-01
3.127072792219465e-05	0.000000e+00	1.600000e+01	1.115569e+02	-7.998522e-02	4.271782e-01	-4.473853e-10	4.001762e-05	4.769157e-01	5.871418e-01
3.167072792219228e-05	0.000000e+00	1.600000e+01	1.115563e+02	-9.027263e-02	4.065995e-01	-4.473691e-10	4.001609e-05	5.177438e-01	5.871382e-01
3.207072792218990e-05	0.000000e+00	1.600000e+01	1.115555e+02	-1.000672e-01	3.870052e-01	-4.473528e-10	4.001457e-05	5.585699e-01	5.871342e-01
3.247072792218753e-05	0.000000e+00	1.600000e+01	1.115547e+02	-1.093741e-01	3.683859e-01	-4.473364e-10	4.001303e-05	5.993942e-01	5.871298e-01
3.287072792218515e-05	0.000000e+00	1.600000e+01	1.115538e+02	-1.182169e-01	3.506944e-01	-4.473200e-10	4.001148e-05	6.402165e-01	5.871250e-01
3.327072792218277e-05	0.000000e+00	1.600000e+01	1.115528e+02	-1.266311e-01	3.338600e-01	-4.473034e-10	4.000993e-05	6.810370e-01	5.871199e-01
3.367072792218040e-05	0.000000e+00	1.600000e+01	1.115517e+02	-1.346590e-01	3.177982e-01	-4.472868e-10	4.000838e-05	7.218556e-01	5.871143e-01
3.407072792217802e-05	0.000000e+00	1.600000e+01	1.115506e+02	-1.423448e-01	3.024201e-01	-4.472702e-10	4.000682e-05	7.626723e-01	5.871086e-01
3.447072792217565e-05	0.000000e+00	1.600000e+01	1.115495e+02	-1.497731e-01	2.875569e-01	-4.472535e-10	4.000525e-05	8.034874e-01	5.871025e-01
3.476708831132158e-05	0.000000e+00	1.600000e+01	1.115486e+02	-1.550918e-01	2.769140e-01	-4.472411e-10	4.000408e-05	8.337261e-01	5.870977e-01
3.501000000000198e-05	0.000000e+00	1.600000e+01	1.115478e+02	-1.593400e-01	2.684136e-01	-4.472309e-10	4.000312e-05	8.585103e-01	5.870937e-01
3.501993677945681e-05	0.000000e+00	1.011529e-01	1.115478e+02	-1.595055e-01	2.680691e-01	-4.472304e-10	4.000308e-05	8.595241e-01	5.870935e-01
3.501993749914500e-05	0.000000e+00	1.000014e-01	1.115478e+02	-1.539743e-01	2.680692e-01	-4.483529e-10	4.000295e-05	8.595242e-01	5.870935e-01
3.501993749924215e-05	0.000000e+00	1.000012e-01	1.115478e+02	-1.534303e-01	2.680692e-01	-4.487558e-10	4.000286e-05	8.595242e-01	5.870935e-01
3.501993749943644e-05	0.000000e+00	1.000009e-01	1.115478e+02	-1.555233e-01	2.680692e-01	-4.493300e-10	4.000276e-05	8.595242e-01	5.870935e-01
3.501993749983889e-05	0.000000e+00	1.000003e-01	1.115478e+02	-1.621089e-01	2.680692e-01	8.695109e-07	4.000427e-05	8.595228e-01	5.870935e-01
3.502006249983536e-05	0.000000e+00	0.000000e+00	1.115478e+02	1.105422e-01	2.675999e-01	5.405042e-01	4.597895e-04	6.695771e-04	5.870935e-01
3.502006256086987e-05	0.000000e+00	0.000000e+00	1.115478e+02	1.106689e-01	2.676635e-01	5.407386e-01	3.198702e-04	3.199090e-04	5.870935e-01
3.502006268293889e-05	0.000000e+00	0.000000e+00	1.115478e+02	1.108284e-01	2.677934e-01	5.410218e-01	4.003146e-05	4.003352e-05	5.870935e-01
3.502006634503729e-05	0.000000e+00	0.000000e+00	1.115478e+02	1.127514e-01	2.679048e-01	5.446796e-01	4.003146e-05	4.003339e-05	5.870935e-01
3.502007025128762e-05	0.000000e+00	0.000000e+00	1.115478e+02	1.139538e-01	2.679712e-01	5.470302e-01	4.003145e-05	4.003330e-05	5.870935e-01
3.502007806378826e-05	0.000000e+00	0.000000e+00	1.115478e+02	1.151900e-01	2.680342e-01	5.494457e-01	4.003145e-05	4.003321e-05	5.870935e-01
3.502009368878956e-05	0.000000e+00	0.000000e+00	1.115478e+02	1.159904e-01	2.680707e-01	5.510138e-01	4.003145e-05	4.003316e-05	5.870935e-01
3.508406243879492e-05	0.000000e+00	0.000000e+00	1.115479e+02	1.200340e-01	2.715508e-01	5.556116e-01	4.003149e-05	4.003317e-05	5.870943e-01
3.514806243878899e-05	0.000000e+00	0.000000e+00	1.115481e+02	1.232820e-01	2.744992e-01	5.591605e-01	4.003153e-05	4.003320e-05	5.870951e-01
3.527606243879100e-05	0.000000e+00	0.000000e+00	1.115484e+02	1.284050e-01	2.791222e-01	5.647905e-01	4.003160e-05	4.003325e-05	5.870969e-01
3.553206243879503e-05	0.000000e+00	0.000000e+00	1.115491e+02	1.349611e-01	2.849352e-01	5.721219e-01	4.003171e-05	4.003334e-05	5.871004e-01
3.593206243879266e-05	0.000000e+00	0.000000e+00	1.115502e+02	1.393704e-01	2.885571e-01	5.773671e-01	4.003184e-05	4.003346e-05	5.871062e-01
3.633206243879028e-05	0.000000e+00	0.000000e+00	1.115513e+02	1.389032e-01	2.875801e-01	5.774112e-01	4.003193e-05	4.003356e-05	5.871121e-01
3.673206243878790e-05	0.000000e+00	0.000000e+00	1.115524e+02	1.349165e-01	2.832787e-01	5.737135e-01	4.003199e-05	4.003365e-05	5.871179e-01
3.713206243878553e-05	0.000000e+00	0.000000e+00	1.115535e+02	1.286847e-01	2.768662e-01	5.676466e-01	4.003203e-05	4.003372e-05	5.871235e-01
3.753206243878315e-05	0.000000e+00	0.000000e+00	1.115545e+02	1.209443e-01	2.690384e-01	5.599892e-01	4.003205e-05	4.003377e-05	5.871287e-01
3.793206243878078e-05	0.000000e+00	0.000000e+00	1.115554e+02	1.121521e-01	2.602249e-01	5.512183e-01	4.003206e-05	4.003382e-05	5.871336e-01
3.833206243877840e-05	0.000000e+00	0.000000e+00	1.115562e+02	1.026065e-01	2.507080e-01	5.416461e-01	4.003205e-05	4.003385e-05	5.871381e-01
3.873206243877603e-05	0.000000e+00	0.000000e+00	1.115570e+02	9.251052e-02	2.406806e-01	5.314844e-01	4.003202e-05	4.003388e-05	5.871422e-01
3.913206243877365e-05	0.000000e+00	0.000000e+00	1.115577e+02	8.200622e-02	2.302782e-01	5.208811e-01	4.003198e-05	4.003389e-05	5.871459e-01
3.953206243877128e-05	0.000000e+00	0.000000e+00	1.115583e+02	7.124170e-02	2.196394e-01	5.099936e-01	4.003193e-05	4.003390e-05	5.871492e-01
3.973587512250132e-05	0.000000e+00	0.000000e+00	1.115586e+02	6.564151e-02	2.141157e-01	5.043181e-01	4.003190e-05	4.003390e-05	5.871507e-01
3.998000000000890e-05	0.000000e+00	0.000000e+00	1.115589e+02	5.885577e-02	2.074317e-01	4.974321e-01	4.003185e-05	4.003389e-05	5.871523e-01
4.000000000001225e-05	0.000000e+00	0.000000e+00	1.115590e+02	5.829751e-02	2.068816e-01	4.968659e-01	4.002578e-05	4.002783e-05	5.871524e-01
4.000100000001172e-05	1.600000e+00	0.000000e+00	1.115590e+02	-1.069271e-02	6.896053e-02	4.968065e-01	2.329540e-01	4.002418e-05	5.871524e-01
4.000300000001067e-05	4.800000e+00	0.000000e+00	1.115590e+02	-4.523183e-02	-4.474358e-10	4.966888e-01	3.495641e-01	4.002236e-05	5.871524e-01
4.001000000000698e-05	1.600000e+01	0.000000e+00	1.115590e+02	-4.543718e-02	-4.474375e-10	4.962780e-01	3.502787e-01	4.002233e-05	5.871524e-01
4.041919999979438e-05	1.600000e+01	0.000000e+00	1.115585e+02	-5.725279e-02	-4.474192e-10	4.726455e-01	3.920515e-01	4.002080e-05	5.871501e-01
4.081919999979200e-05	1.600000e+01	0.000000e+00	1.115580e+02	-6.844371e-02	-4.474031e-10	4.502645e-01	4.328833e-01	4.001929e-05	5.871474e-01
4.121919999978962e-05	1.600000e+01	0.000000e+00	1.115574e+02	-7.925709e-02	-4.473870e-10	4.286369e-01	4.737133e-01	4.001777e-05	5.871443e-01
4.161919999978725e-05	1.600000e+01	0.000000e+00	1.115567e+02	-8.960103e-02	-4.473708e-10	4.079454e-01	5.145415e-01	4.001625e-05	5.871407e-01
4.201919999978487e-05	1.600000e+01	0.000000e+00	1.115560e+02	-9.945317e-02	-4.473545e-10	3.882359e-01	5.553678e-01	4.001472e-05	5.871367e-01
4.241919999978250e-05	1.600000e+01	0.000000e+00	1.115552e+02	-1.088161e-01	-4.473381e-10	3.695045e-01	5.961922e-01	4.001318e-05	5.871323e-01
4.281919999978012e-05	1.600000e+01	0.000000e+00	1.115542e+02	-1.177116e-01	-4.473217e-10	3.517077e-01	6.370147e-01	4.001164e-05	5.871276e-01
4.321919999977775e-05	1.600000e+01	0.000000e+00	1.115533e+02	-1.261740e-01	-4.473051e-10	3.347770e-01	6.778353e-01	4.001009e-05	5.871224e-01
4.361919999977537e-05	1.600000e+01	0.000000e+00	1.115522e+02	-1.342448e-01	-4.472885e-10	3.186292e-01	7.186541e-01	4.000853e-05	5.871170e-01
4.401919999977300e-05	1.600000e+01	0.000000e+00	1.115511e+02	-1.419685e-01	-4.472719e-10	3.031756e-01	7.594709e-01	4.000697e-05	5.871112e-01
4.441919999977062e-05	1.600000e+01	0.000000e+00	1.115500e+02	-1.494217e-01	-4.472552e-10	2.882624e-01	8.002861e-01	4.000541e-05	5.871051e-01
4.466519999854479e-05	1.600000e+01	0.000000e+00	1.115492e+02	-1.538763e-01	-4.472449e-10	2.793486e-01	8.253866e-01	4.000444e-05	5.871012e-01
4.501000000001198e-05	1.600000e+01	0.000000e+00	1.115481e+02	-1.599283e-01	-4.472304e-10	2.672389e-01	8.605666e-01	4.000308e-05	5.870955e-01
4.501993737413001e-05	1.002014e-01	0.000000e+00	1.115481e+02	-1.601308e-01	-4.472304e-10	2.668945e-01	8.615805e-01	4.000304e-05	5.870953e-01
4.501993743706578e-05	1.001007e-01	0.000000e+00	1.115481e+02	-1.601257e-01	-4.472302e-10	2.668943e-01	8.615805e-01	4.000305e-05	5.870953e-01
4.501993746378052e-05	1.000580e-01	0.000000e+00	1.115481e+02	-1.602885e-01	-4.472271e-10	2.668938e-01	8.615805e-01	4.000304e-05	5.870953e-01
4.501993749429778e-05	1.000091e-01	0.000000e+00	1.115481e+02	-1.581808e-01	-4.471626e-10	2.668937e-01	8.615805e-01	4.000307e-05	5.870953e-01
4.501993749442268e-05	1.000089e-01	0.000000e+00	1.115481e+02	-1.570911e-01	-4.471296e-10	2.668937e-01	8.615805e-01	4.000307e-05	5.870953e-01
4.501993749451982e-05	1.000088e-01	0.000000e+00	1.115481e+02	-1.573893e-01	-5.123137e-10	2.668937e-01	8.615805e-01	4.000313e-05	5.870953e-01
4.501993749475575e-05	1.000084e-01	0.000000e+00	1.115481e+02	-1.611328e-01	-7.825245e-10	2.668938e-01	8.615805e-01	4.000338e-05	5.870953e-01
4.501993749499167e-05	1.000080e-01	0.000000e+00	1.115481e+02	-1.621094e-01	-7.363700e-10	2.668938e-01	8.615805e-01	4.000343e-05	5.870953e-01
4.501993749508881e-05	1.000079e-01	0.000000e+00	1.115481e+02	-1.632487e-01	-6.713928e-10	2.668938e-01	8.615805e-01	4.000342e-05	5.870953e-01
4.501993749532474e-05	1.000075e-01	0.000000e+00	1.115481e+02	-1.660156e-01	-6.713936e-10	2.668939e-01	8.615805e-01	4.000339e-05	5.870953e-01
4.501993749579658e-05	1.000067e-01	0.000000e+00	1.115481e+02	-1.579173e-01	-4.859774e-10	2.668939e-01	8.615805e-01	4.000306e-05	5.870953e-01
4.501993749589372e-05	1.000066e-01	0.000000e+00	1.115481e+02	-1.536458e-01	-4.480808e-10	2.668939e-01	8.615805e-01	4.000303e-05	5.870953e-01
4.501993749608801e-05	1.000063e-01	0.000000e+00	1.115481e+02	-1.503452e-01	-4.482128e-10	2.668938e-01	8.615805e-01	4.000303e-05	5.870953e-01
4.501993749649047e-05	1.000056e-01	0.000000e+00	1.115481e+02	-1.555990e-01	-4.475747e-10	2.668938e-01	8.615805e-01	4.000297e-05	5.870953e-01
4.501993749729538e-05	1.000043e-01	0.000000e+00	1.115481e+02	-1.583668e-01	-4.473682e-10	2.668937e-01	8.615805e-01	4.000298e-05	5.870953e-01
4.501993749889133e-05	1.000018e-01	0.000000e+00	1.115481e+02	-1.623735e-01	-1.079327e-09	2.668936e-01	8.615805e-01	4.000388e-05	5.870953e-01
4.501993749898847e-05	1.000016e-01	0.000000e+00	1.115481e+02	-1.613770e-01	-1.229546e-09	2.668936e-01	8.615805e-01	4.000408e-05	5.870953e-01
4.501993749908562e-05	1.000015e-01	0.000000e+00	1.115481e+02	-1.588542e-01	-1.117842e-09	2.668937e-01	8.615805e-01	4.000389e-05	5.870953e-01
4.501993749927991e-05	1.000012e-01	0.000000e+00	1.115481e+02	-1.588542e-01	-6.711479e-10	2.668937e-01	8.615805e-01	4.000330e-05	5.870953e-01
4.501993749937705e-05	1.000010e-01	0.000000e+00	1.115481e+02	-1.601562e-01	-6.711090e-10	2.668937e-01	8.615805e-01	4.000348e-05	5.870953e-01
4.501993749947419e-05	1.000009e-01	0.000000e+00	1.115481e+02	-1.601562e-01	-5.592771e-10	2.668937e-01	8.615805e-01	4.000328e-05	5.870953e-01
4.501993749957134e-05	1.000007e-01	0.000000e+00	1.115481e+02	-1.621094e-01	-4.476799e-10	2.668937e-01	8.615805e-01	4.000289e-05	5.870953e-01
4.501993749966848e-05	1.000006e-01	0.000000e+00	1.115481e+02	-1.601562e-01	-5.593356e-10	2.668937e-01	8.615805e-01	4.000296e-05	5.870953e-01
4.501993749976563e-05	1.000004e-01	0.000000e+00	1.115481e+02	-1.542969e-01	-6.710350e-10	2.668937e-01	8.615805e-01	4.000325e-05	5.870953e-01
4.501993749986277e-05	1.000002e-01	0.000000e+00	1.115481e+02	-1.523424e-01	2.864812e-06	2.668937e-01	8.615751e-01	4.001382e-05	5.870953e-01
4.501994531237730e-05	8.750021e-02	0.000000e+00	1.115481e+02	6.964386e-02	4.611805e-01	2.661936e-01	1.091106e-03	8.796356e-04	5.870953e-01
4.501994531619369e-05	8.749411e-02	0.000000e+00	1.115481e+02	6.978142e-02	4.614373e-01	2.663186e-01	6.005313e-04	5.997676e-04	5.870953e-01
4.501994532382647e-05	8.748189e-02	0.000000e+00	1.115481e+02	7.014974e-02	4.617631e-01	2.665688e-01	4.003602e-05	4.003149e-05	5.870953e-01
4.501994533909204e-05	8.745747e-02	0.000000e+00	1.115481e+02	7.061769e-02	4.619142e-01	2.665695e-01	4.003601e-05	4.003148e-05	5.870953e-01
4.501994628512695e-05	8.594382e-02	0.000000e+00	1.115481e+02	7.514984e-02	4.707665e-01	2.666102e-01	4.003578e-05	4.003148e-05	5.870953e-01
4.501994726169301e-05	8.438131e-02	0.000000e+00	1.115481e+02	7.923540e-02	4.789236e-01	2.666462e-01	4.003555e-05	4.003148e-05	5.870953e-01
4.501994921482511e-05	8.125630e-02	0.000000e+00	1.115481e+02	8.614191e-02	4.926749e-01	2.667032e-01	4.003516e-05	4.003147e-05	5.870953e-01
4.501995312108931e-05	7.500628e-02	0.000000e+00	1.115481e+02	9.605070e-02	5.124423e-01	2.667773e-01	4.003456e-05	4.003147e-05	5.870953e-01
4.501996093360383e-05	6.250625e-02	0.000000e+00	1.115481e+02	1.067997e-01	5.339168e-01	2.668476e-01	4.003386e-05	4.003147e-05	5.870953e-01
4.501997655863288e-05	3.750621e-02	0.000000e+00	1.115481e+02	1.144006e-01	5.490483e-01	2.668892e-01	4.003333e-05	4.003147e-05	5.870953e-01
4.502000000000672e-05	8.841821e-09	0.000000e+00	1.115481e+02	1.164526e-01	5.531046e-01	2.668979e-01	3.983904e-05	3.983765e-05	5.870953e-01
4.502000937503525e-05	0.000000e+00	0.000000e+00	1.115481e+02	1.164532e-01	5.530998e-01	2.668988e-01	4.003318e-05	4.003147e-05	5.870953e-01
4.512239711085275e-05	0.000000e+00	0.000000e+00	1.115484e+02	1.222863e-01	5.594665e-01	2.722029e-01	4.003323e-05	4.003154e-05	5.870966e-01
4.522479734669904e-05	0.000000e+00	0.000000e+00	1.115486e+02	1.268011e-01	5.644196e-01	2.762836e-01	4.003327e-05	4.003159e-05	5.870980e-01
4.542959781839162e-05	0.000000e+00	0.000000e+00	1.115492e+02	1.329728e-01	5.712793e-01	2.817917e-01	4.003335e-05	4.003169e-05	5.871009e-01
4.582959781838924e-05	0.000000e+00	0.000000e+00	1.115503e+02	1.389764e-01	5.782349e-01	2.869028e-01	4.003348e-05	4.003183e-05	5.871066e-01
4.622959781838687e-05	0.000000e+00	0.000000e+00	1.115514e+02	1.397310e-01	5.795860e-01	2.870725e-01	4.003358e-05	4.003193e-05	5.871125e-01
4.662959781838449e-05	0.000000e+00	0.000000e+00	1.115525e+02	1.364954e-01	5.766851e-01	2.834744e-01	4.003366e-05	4.003200e-05	5.871183e-01
4.702959781838212e-05	0.000000e+00	0.000000e+00	1.115535e+02	1.307548e-01	5.711369e-01	2.775206e-01	4.003374e-05	4.003205e-05	5.871239e-01
4.742959781837974e-05	0.000000e+00	0.000000e+00	1.115546e+02	1.233503e-01	5.638351e-01	2.700070e-01	4.003380e-05	4.003207e-05	5.871292e-01
4.782959781837737e-05	0.000000e+00	0.000000e+00	1.115555e+02	1.147951e-01	5.553157e-01	2.614151e-01	4.003385e-05	4.003208e-05	5.871342e-01
4.822959781837499e-05	0.000000e+00	0.000000e+00	1.115564e+02	1.054208e-01	5.459259e-01	2.520582e-01	4.003389e-05	4.003208e-05	5.871389e-01
4.862959781837262e-05	0.000000e+00	0.000000e+00	1.115572e+02	9.545097e-02	5.358989e-01	2.421481e-01	4.003391e-05	4.003205e-05	5.871431e-01
4.902959781837024e-05	0.000000e+00	0.000000e+00	1.115579e+02	8.504076e-02	5.253966e-01	2.318329e-01	4.003393e-05	4.003202e-05	5.871469e-01
4.942959781836787e-05	0.000000e+00	0.000000e+00	1.115586e+02	7.433420e-02	5.145712e-01	2.212480e-01	4.003394e-05	4.003197e-05	5.871503e-01
4.960000000001075e-05	0.000000e+00	0.000000e+00	1.115588e+02	6.969573e-02	5.098741e-01	2.166691e-01	4.003394e-05	4.003194e-05	5.871517e-01
4.984758691015112e-05	0.000000e+00	0.000000e+00	1.115592e+02	6.285535e-02	5.029365e-01	2.099276e-01	4.003394e-05	4.003190e-05	5.871534e-01
4.999486696828648e-05	0.000000e+00	0.000000e+00	1.115593e+02	5.875205e-02	4.987706e-01	2.058879e-01	4.003393e-05	4.003187e-05	5.871544e-01
5.000000000000837e-05	0.000000e+00	0.000000e+00	1.115593e+02	4.117210e-02	4.985976e-01	1.708993e-01	4.003198e-05	5.909565e-02	5.871544e-01
5.001000000000311e-05	0.000000e+00	1.600000e+01	1.115593e+02	-1.021645e-02	4.981344e-01	6.858223e-02	4.002626e-05	2.325214e-01	5.871544e-01
5.003000000000646e-05	0.000000e+00	1.600000e+01	1.115593e+02	-4.506861e-02	4.970138e-01	-4.474359e-10	4.002237e-05	3.502933e-01	5.871543e-01
5.047074474194557e-05	0.000000e+00	1.600000e+01	1.115589e+02	-5.776870e-02	4.716157e-01	-4.474183e-10	4.002072e-05	3.952863e-01	5.871519e-01
5.087074474194320e-05	0.000000e+00	1.600000e+01	1.115583e+02	-6.892002e-02	4.493138e-01	-4.474023e-10	4.001921e-05	4.361179e-01	5.871491e-01
5.127074474194082e-05	0.000000e+00	1.600000e+01	1.115577e+02	-7.968193e-02	4.277890e-01	-4.473861e-10	4.001769e-05	4.769478e-01	5.871460e-01
5.167074474193845e-05	0.000000e+00	1.600000e+01	1.115571e+02	-8.996998e-02	4.072090e-01	-4.473699e-10	4.001617e-05	5.177758e-01	5.871424e-01
5.207074474193607e-05	0.000000e+00	1.600000e+01	1.115563e+02	-9.976503e-02	3.876138e-01	-4.473536e-10	4.001464e-05	5.586020e-01	5.871384e-01
5.247074474193369e-05	0.000000e+00	1.600000e+01	1.115555e+02	-1.090724e-01	3.689936e-01	-4.473372e-10	4.001310e-05	5.994263e-01	5.871341e-01
5.287074474193132e-05	0.000000e+00	1.600000e+01	1.115546e+02	-1.179155e-01	3.513015e-01	-4.473207e-10	4.001156e-05	6.402486e-01	5.871293e-01
5.327074474192894e-05	0.000000e+00	1.600000e+01	1.115536e+02	-1.263300e-01	3.344665e-01	-4.473042e-10	4.001001e-05	6.810691e-01	5.871241e-01
5.367074474192657e-05	0.000000e+00	1.600000e+01	1.115525e+02	-1.343581e-01	3.184043e-01	-4.472877e-10	4.000845e-05	7.218877e-01	5.871186e-01
5.407074474192419e-05	0.000000e+00	1.600000e+01	1.115514e+02	-1.420442e-01	3.030258e-01	-4.472710e-10	4.000689e-05	7.627044e-01	5.871128e-01
5.447074474192182e-05	0.000000e+00	1.600000e+01	1.115503e+02	-1.494727e-01	2.881621e-01	-4.472543e-10	4.000533e-05	8.035195e-01	5.871068e-01
5.476702103236752e-05	0.000000e+00	1.600000e+01	1.115494e+02	-1.547901e-01	2.775218e-01	-4.472419e-10	4.000416e-05	8.337496e-01	5.871020e-01
5.501000000000811e-05	0.000000e+00	1.600000e+01	1.115486e+02	-1.590396e-01	2.690219e-01	-4.472315e-10	4.000320e-05	8.585407e-01	5.870980e-01
5.501993735312904e-05	0.000000e+00	1.002350e-01	1.115486e+02	-1.591441e-01	2.686743e-01	-4.472173e-10	4.000316e-05	8.595545e-01	5.870978e-01
5.501993743181610e-05	0.000000e+00	1.001091e-01	1.115486e+02	-1.593323e-01	2.686743e-01	-4.472559e-10	4.000316e-05	8.595546e-01	5.870978e-01
5.501993744612410e-05	0.000000e+00	1.000862e-01	1.115486e+02	-1.595256e-01	2.686744e-01	-4.472526e-10	4.000316e-05	8.595546e-01	5.870978e-01
5.501993746578893e-05	0.000000e+00	1.000547e-01	1.115486e+02	-1.575928e-01	2.686744e-01	-4.474039e-10	4.000313e-05	8.595546e-01	5.870978e-01
5.501993746698242e-05	0.000000e+00	1.000528e-01	1.115486e+02	-1.577148e-01	2.686744e-01	-4.474918e-10	4.000316e-05	8.595546e-01	5.870978e-01
5.501993746936940e-05	0.000000e+00	1.000490e-01	1.115486e+02	-1.588542e-01	2.686744e-01	-4.472928e-10	4.000320e-05	8.595546e-01	5.870978e-01
5.501993748367739e-05	0.000000e+00	1.000261e-01	1.115486e+02	-1.597756e-01	2.686741e-01	-4.471652e-10	4.000312e-05	8.595546e-01	5.870978e-01
5.501993748396883e-05	0.000000e+00	1.000257e-01	1.115486e+02	-1.599102e-01	2.686741e-01	-4.472059e-10	4.000313e-05	8.595546e-01	5.870978e-01
5.501993748456557e-05	0.000000e+00	1.000247e-01	1.115486e+02	-1.601562e-01	2.686741e-01	-4.473591e-10	4.000313e-05	8.595546e-01	5.870978e-01
5.501993748575906e-05	0.000000e+00	1.000228e-01	1.115486e+02	-1.599935e-01	2.686742e-01	-4.474470e-10	4.000311e-05	8.595546e-01	5.870978e-01
5.501993748814604e-05	0.000000e+00	1.000190e-01	1.115486e+02	-1.594238e-01	2.686743e-01	-4.473290e-10	4.000316e-05	8.595546e-01	5.870978e-01
5.501993749292000e-05	0.000000e+00	1.000113e-01	1.115486e+02	-1.536716e-01	2.686743e-01	-4.468015e-10	4.000303e-05	8.595546e-01	5.870978e-01
5.501993749301715e-05	0.000000e+00	1.000112e-01	1.115486e+02	-1.490479e-01	2.686743e-01	-4.469454e-10	4.000289e-05	8.595546e-01	5.870978e-01
5.501993749311429e-05	0.000000e+00	1.000110e-01	1.115486e+02	-1.523438e-01	2.686743e-01	-4.474064e-10	4.000273e-05	8.595546e-01	5.870978e-01
5.501993749321143e-05	0.000000e+00	1.000109e-01	1.115486e+02	-1.601562e-01	2.686743e-01	-4.477568e-10	4.000276e-05	8.595546e-01	5.870978e-01
5.501993749330858e-05	0.000000e+00	1.000107e-01	1.115486e+02	-1.584889e-01	2.686743e-01	-4.859642e-10	4.000286e-05	8.595546e-01	5.870978e-01
5.501993749378042e-05	0.000000e+00	1.000100e-01	1.115486e+02	-1.532919e-01	2.686743e-01	-6.712222e-10	4.000315e-05	8.595546e-01	5.870978e-01
5.501993749473799e-05	0.000000e+00	1.000084e-01	1.115486e+02	-1.593432e-01	2.686743e-01	-5.960376e-10	4.000324e-05	8.595546e-01	5.870978e-01
5.501993749663925e-05	0.000000e+00	1.000054e-01	1.115486e+02	-1.624552e-01	2.686743e-01	-4.478745e-10	4.000284e-05	8.595546e-01	5.870978e-01
5.501993749673639e-05	0.000000e+00	1.000052e-01	1.115486e+02	-1.633301e-01	2.686743e-01	-5.596622e-10	4.000272e-05	8.595546e-01	5.870978e-01
5.501993749683354e-05	0.000000e+00	1.000051e-01	1.115486e+02	-1.601562e-01	2.686743e-01	-6.714260e-10	4.000267e-05	8.595546e-01	5.870978e-01
5.501993749702783e-05	0.000000e+00	1.000048e-01	1.115486e+02	-1.517078e-01	2.686743e-01	-5.987737e-10	4.000277e-05	8.595546e-01	5.870978e-01
5.501993749743028e-05	0.000000e+00	1.000041e-01	1.115486e+02	-1.533203e-01	2.686743e-01	-4.480318e-10	4.000287e-05	8.595546e-01	5.870978e-01
5.501993749823519e-05	0.000000e+00	1.000028e-01	1.115486e+02	-1.588523e-01	2.686744e-01	-4.475600e-10	4.000309e-05	8.595546e-01	5.870978e-01
5.501993749983114e-05	0.000000e+00	1.000003e-01	1.115486e+02	-1.582014e-01	2.686744e-01	3.449729e-06	4.000846e-05	8.595491e-01	5.870978e-01
5.502006249982760e-05	0.000000e+00	0.000000e+00	1.115486e+02	1.109151e-01	2.682049e-01	5.405620e-01	4.597904e-04	6.695854e-04	5.870978e-01
5.502006256086212e-05	0.000000e+00	0.000000e+00	1.115486e+02	1.110381e-01	2.682685e-01	5.407965e-01	3.198708e-04	3.199096e-04	5.870978e-01
5.502006268293114e-05	0.000000e+00	0.000000e+00	1.115486e+02	1.111908e-01	2.683985e-01	5.410799e-01	4.003154e-05	4.003360e-05	5.870978e-01
5.502006634502954e-05	0.000000e+00	0.000000e+00	1.115486e+02	1.130770e-01	2.685098e-01	5.447385e-01	4.003153e-05	4.003346e-05	5.870978e-01
5.502007025127986e-05	0.000000e+00	0.000000e+00	1.115486e+02	1.142819e-01	2.685763e-01	5.470895e-01	4.003153e-05	4.003338e-05	5.870978e-01
5.502007806378051e-05	0.000000e+00	0.000000e+00	1.115486e+02	1.155195e-01	2.686394e-01	5.495055e-01	4.003153e-05	4.003329e-05	5.870978e-01
